Date,BTC,ETH,DOT,CRV,GALA,USDC
2023-12-10,43779.699219,2352.462646,7.341575,0.718109,0.034329,1.000028
2023-12-11,41243.832031,2224.578857,6.706697,0.655094,0.030664,1.000080
2023-12-12,41450.222656,2202.038086,7.123779,0.645271,0.030736,1.000305
2023-12-13,42890.742188,2260.648682,7.610178,0.641120,0.031553,1.000003
2023-12-14,43023.972656,2316.579102,7.521095,0.648180,0.032091,0.999977
2023-12-15,41929.757812,2219.337402,6.956743,0.633481,0.029595,1.000170
2023-12-16,42240.117188,2226.926514,7.085907,0.636145,0.030469,0.999973
2023-12-17,41364.664062,2196.481201,6.792213,0.658276,0.029733,1.000546
2023-12-18,42623.539062,2217.273438,6.875728,0.617804,0.029213,1.000031
2023-12-19,42270.527344,2177.872559,6.715219,0.578062,0.028576,1.000257
2023-12-20,43652.250000,2201.911377,6.942695,0.580738,0.030427,1.000027
2023-12-21,43869.152344,2239.542480,8.361507,0.596320,0.031424,0.999982
2023-12-22,43997.902344,2326.524902,7.969132,0.616695,0.032241,1.000205
2023-12-23,43739.542969,2309.046387,8.342115,0.619051,0.031550,1.000248
2023-12-24,43016.117188,2265.692139,8.647969,0.618764,0.030998,1.000309
2023-12-25,43613.140625,2272.561768,9.228660,0.644921,0.035709,1.000397
2023-12-26,42520.402344,2231.465332,8.819257,0.634790,0.033153,1.000357
2023-12-27,43442.855469,2378.739990,8.703070,0.672884,0.033447,0.999961
2023-12-28,42627.855469,2347.566162,8.450114,0.701183,0.031423,1.000751
2023-12-29,42099.402344,2300.690674,8.292625,0.627916,0.030824,1.000343
2023-12-30,42156.902344,2292.065430,8.370863,0.623912,0.030676,1.000330
2023-12-31,42265.187500,2281.471191,8.193987,0.604317,0.030332,1.000070
2024-01-01,44167.332031,2352.327881,8.598925,0.628951,0.032115,1.000131
2024-01-02,44957.968750,2355.836426,8.412696,0.628698,0.030958,1.000163
2024-01-03,42848.175781,2210.761963,7.641823,0.575488,0.026845,1.000182
2024-01-04,44179.921875,2269.038086,7.881476,0.583045,0.028024,0.999979
2024-01-05,44162.691406,2268.647217,7.445562,0.574680,0.026661,1.000051
2024-01-06,43989.195312,2241.624756,7.138831,0.544739,0.026251,1.000113
2024-01-07,43943.097656,2222.865967,6.895833,0.516556,0.024665,0.999980
2024-01-08,46970.503906,2333.032715,7.477948,0.549296,0.026551,0.999855
2024-01-09,46139.730469,2344.827148,7.117210,0.520317,0.024648,0.999992
2024-01-10,46627.777344,2582.103516,7.971061,0.564568,0.027291,0.999815
2024-01-11,46368.585938,2619.619141,8.170189,0.585282,0.028029,1.000237
2024-01-12,42853.167969,2524.460205,7.569274,0.551075,0.025973,1.000295
2024-01-13,42842.382812,2576.597900,7.612985,0.559144,0.026723,1.000150
2024-01-14,41796.269531,2472.241211,7.327099,0.531845,0.025234,1.000191
2024-01-15,42511.968750,2511.363770,7.517787,0.540130,0.025248,1.000522
2024-01-16,43154.945312,2587.691162,7.490060,0.550551,0.025839,1.000206
2024-01-17,42742.652344,2528.369385,7.332960,0.540505,0.025494,1.000164
2024-01-18,41262.058594,2467.018799,7.007637,0.509544,0.023754,1.000217
2024-01-19,41618.406250,2489.498535,6.874605,0.529650,0.023704,1.000191
2024-01-20,41665.585938,2469.589111,6.898895,0.526820,0.023703,1.000050
2024-01-21,41545.785156,2453.913086,6.807318,0.534216,0.024009,1.000019
2024-01-22,39507.367188,2310.826416,6.332925,0.499164,0.022273,1.000020
2024-01-23,39845.550781,2240.686035,6.354431,0.468435,0.021822,1.000087
2024-01-24,40077.074219,2233.561768,6.459842,0.447743,0.022396,1.000179
2024-01-25,39933.808594,2217.710205,6.434463,0.452083,0.022088,1.000285
2024-01-26,41816.871094,2267.199707,6.672458,0.462483,0.023025,1.000144
2024-01-27,42120.054688,2267.885986,6.670247,0.478373,0.023231,1.000088
2024-01-28,42035.593750,2257.208740,6.839127,0.468348,0.022747,1.000123
2024-01-29,43288.246094,2317.064209,7.030882,0.480491,0.023450,1.000176
2024-01-30,42952.609375,2344.493652,6.841967,0.477605,0.022683,1.000056
2024-01-31,42582.605469,2282.544434,6.655736,0.454403,0.021761,1.000174
2024-02-01,43075.773438,2303.824707,6.791077,0.445964,0.021717,1.000344
2024-02-02,43185.859375,2308.038086,6.936225,0.461686,0.021862,1.000142
2024-02-03,42992.250000,2296.038330,6.831490,0.476874,0.021663,1.000145
2024-02-04,42583.582031,2289.546143,6.667228,0.452376,0.021141,1.000127
2024-02-05,42658.667969,2298.888916,6.726914,0.468020,0.021794,1.000057
2024-02-06,43084.671875,2372.201904,6.805707,0.466331,0.021746,1.000221
2024-02-07,44318.222656,2423.745117,6.939930,0.485484,0.022890,1.000093
2024-02-08,45301.566406,2419.906494,7.014666,0.479885,0.022566,1.000048
2024-02-09,47147.199219,2487.515625,7.191491,0.502285,0.024108,0.999925
2024-02-10,47771.277344,2501.228271,7.208863,0.493627,0.023967,1.000014
2024-02-11,48293.917969,2507.570557,7.096012,0.490042,0.023817,0.999942
2024-02-12,49958.222656,2658.115967,7.346063,0.520354,0.024607,0.999973
2024-02-13,49742.441406,2642.185303,7.362933,0.511356,0.024924,1.000096
2024-02-14,51826.695312,2777.902344,7.658267,0.523920,0.025876,1.000032
2024-02-15,51938.554688,2824.378906,7.778054,0.541769,0.027052,0.999964
2024-02-16,52160.203125,2803.691406,7.657582,0.542101,0.026531,1.000009
2024-02-17,51662.996094,2786.672607,7.704354,0.527088,0.026465,1.000065
2024-02-18,52122.546875,2878.998047,7.850059,0.537550,0.027525,1.000052
2024-02-19,51779.144531,2943.574707,8.029155,0.562429,0.028310,0.999876
2024-02-20,52284.875000,3013.503662,7.733206,0.558410,0.027972,0.999931
2024-02-21,51839.179688,2970.355469,7.468303,0.547909,0.027315,1.000031
2024-02-22,51304.972656,2971.007324,7.482891,0.549847,0.028562,1.000021
2024-02-23,50731.949219,2921.658203,7.563416,0.592977,0.029239,1.000019
2024-02-24,51571.101562,2992.385986,7.809398,0.599034,0.029794,1.000124
2024-02-25,51733.238281,3112.697266,7.923062,0.598862,0.030423,0.999875
2024-02-26,54522.402344,3178.993652,8.104343,0.598192,0.033668,0.999950
2024-02-27,57085.371094,3244.519287,8.371495,0.594066,0.040918,0.999921
2024-02-28,62504.789062,3385.703857,8.342619,0.599191,0.037747,0.999952
2024-02-29,61198.382812,3341.919678,8.255025,0.598261,0.039721,0.999754
2024-03-01,62440.632812,3435.053955,8.674230,0.653040,0.041745,0.999942
2024-03-02,62029.847656,3422.049805,9.436101,0.689450,0.046244,0.999795
2024-03-03,63167.371094,3490.993652,9.797440,0.667652,0.044836,0.999890
2024-03-04,68330.414062,3630.433838,9.911171,0.769195,0.045477,0.999935
2024-03-05,63801.199219,3554.964600,9.330388,0.673082,0.039871,0.999998
2024-03-06,66106.804688,3819.226318,10.514227,0.801906,0.042585,0.999801
2024-03-07,66925.484375,3874.347656,10.422066,0.793492,0.044119,0.999708
2024-03-08,68300.093750,3892.061035,10.665132,0.764822,0.043857,0.999897
2024-03-09,68498.882812,3915.418945,10.522543,0.782964,0.056238,1.000039
2024-03-10,69019.789062,3881.193115,10.278813,0.817018,0.081910,0.999995
2024-03-11,72123.906250,4066.445068,11.036377,0.855047,0.073947,0.999957
2024-03-12,71481.289062,3980.273193,10.726625,0.829677,0.070055,0.999954
2024-03-13,73083.500000,4006.457031,11.321082,0.863661,0.072783,0.999769
2024-03-14,71396.593750,3883.140381,11.542902,0.831164,0.070326,0.999932
2024-03-15,69403.773438,3735.220215,10.838364,0.769882,0.064878,1.000037
2024-03-16,65315.117188,3522.860107,9.696842,0.692844,0.059870,1.000116
2024-03-17,68390.625000,3642.413086,10.115609,0.707674,0.062982,1.000154
2024-03-18,67548.593750,3517.985107,9.907398,0.656492,0.058740,0.999906
2024-03-19,61912.773438,3157.618164,8.764359,0.603170,0.053268,1.000099
2024-03-20,67913.671875,3513.393066,9.491859,0.671503,0.058713,1.000175
2024-03-21,65491.390625,3492.991211,9.172894,0.674005,0.056843,1.000108
2024-03-22,63778.761719,3333.687988,8.919258,0.666575,0.056101,1.000050
2024-03-23,64062.203125,3336.593994,8.982089,0.665948,0.063877,1.000198
2024-03-24,67234.171875,3454.636475,9.369309,0.680628,0.062959,1.000148
2024-03-25,69958.812500,3590.883789,9.737619,0.707348,0.067942,0.999915
2024-03-26,69987.835938,3587.504883,9.690575,0.713067,0.068206,1.000057
2024-03-27,69455.343750,3500.115234,9.443778,0.693721,0.065406,1.000078
2024-03-28,70744.953125,3561.293945,9.516781,0.701096,0.067982,1.000027
2024-03-29,69892.828125,3511.806152,9.596235,0.707708,0.065428,0.999880
2024-03-30,69645.304688,3507.944336,9.433737,0.683359,0.067519,0.999958
2024-03-31,71333.648438,3647.856445,9.642626,0.693055,0.069144,0.999998
2024-04-01,69702.148438,3505.030029,9.161061,0.655279,0.063682,1.000048
2024-04-02,65446.972656,3277.234619,8.578613,0.607435,0.056847,0.999996
2024-04-03,65980.812500,3311.441895,8.433555,0.603595,0.055725,0.999998
2024-04-04,68508.843750,3330.040527,8.490893,0.626950,0.057483,1.000040
2024-04-05,67837.640625,3318.885254,8.389035,0.615914,0.055993,0.999855
2024-04-06,68896.109375,3354.183838,8.494186,0.623271,0.057151,1.000056
2024-04-07,69362.554688,3453.494629,8.706726,0.635900,0.061510,0.999921
2024-04-08,71631.359375,3695.292725,9.044649,0.655428,0.065741,1.000210
2024-04-09,69139.015625,3505.163330,8.660052,0.621224,0.060810,0.999993
2024-04-10,70587.882812,3543.737061,8.418901,0.617568,0.060086,1.000164
2024-04-11,70060.609375,3505.247803,8.379441,0.603916,0.058734,1.000314
2024-04-12,67195.867188,3243.034912,7.241089,0.481234,0.047637,0.999962
2024-04-13,63821.472656,3004.900391,6.417978,0.423171,0.040738,0.999940
2024-04-14,65738.726562,3156.941895,6.869346,0.452231,0.044045,1.000291
2024-04-15,63426.210938,3101.600342,6.712531,0.427663,0.041165,1.000156
2024-04-16,63811.863281,3084.920166,6.700047,0.432456,0.041691,1.000001
2024-04-17,61276.691406,2984.727539,6.579627,0.425090,0.040309,1.000003
2024-04-18,63512.753906,3066.027588,6.785523,0.432604,0.044498,1.000162
2024-04-19,63843.570312,3059.278564,6.687658,0.433238,0.044262,1.000090
2024-04-20,64994.441406,3157.627197,7.234263,0.462291,0.049690,1.000059
2024-04-21,64926.644531,3147.288574,7.135029,0.453167,0.048865,1.000007
2024-04-22,66837.679688,3201.652100,7.477911,0.467238,0.049959,1.000050
2024-04-23,66407.273438,3219.911621,7.244587,0.462589,0.049898,0.999998
2024-04-24,64276.898438,3139.805176,6.930155,0.437086,0.047255,1.000452
2024-04-25,64481.707031,3156.509521,6.862369,0.441960,0.047662,1.000001
2024-04-26,63755.320312,3130.164795,6.758217,0.439223,0.046010,1.000076
2024-04-27,63419.140625,3252.168213,6.798635,0.444200,0.045516,1.000034
2024-04-28,63113.230469,3262.774658,6.723606,0.440015,0.045605,1.000064
2024-04-29,63841.121094,3215.428955,6.591733,0.434719,0.045086,1.000011
2024-04-30,60636.855469,3012.286865,6.422238,0.408957,0.041223,0.999936
2024-05-01,58254.011719,2969.784668,6.883043,0.418851,0.042086,0.999966
2024-05-02,59123.433594,2988.168457,7.285116,0.424205,0.042979,1.000102
2024-05-03,62889.835938,3103.541992,7.255101,0.440064,0.045174,1.000171
2024-05-04,63891.472656,3117.576416,7.127060,0.437662,0.045089,1.000092
2024-05-05,64031.132812,3137.249023,7.306784,0.447436,0.046350,1.000226
2024-05-06,63161.949219,3062.728760,7.122262,0.433501,0.045609,1.000018
2024-05-07,62334.816406,3006.577148,6.996739,0.423629,0.043940,0.999850
2024-05-08,61187.941406,2973.657227,6.990119,0.440662,0.042985,0.999911
2024-05-09,63049.960938,3036.020508,7.050120,0.446416,0.044547,1.000068
2024-05-10,60792.777344,2909.791260,6.749962,0.421651,0.042210,1.000102
2024-05-11,60793.710938,2911.602051,6.659228,0.422682,0.042347,0.999965
2024-05-12,61448.394531,2928.701904,6.620379,0.418864,0.041576,1.000027
2024-05-13,62901.449219,2949.359619,6.665498,0.414855,0.040990,1.000023
2024-05-14,61552.789062,2881.157959,6.478902,0.400275,0.039561,1.000104
2024-05-15,66267.492188,3037.056641,6.963480,0.423275,0.043390,1.000128
2024-05-16,65231.582031,2945.131104,7.029125,0.420401,0.044065,0.999971
2024-05-17,67051.875000,3094.118652,7.196756,0.430948,0.045431,1.000018
2024-05-18,66940.804688,3122.948975,7.161953,0.434951,0.045725,1.000082
2024-05-19,66278.367188,3071.843018,6.937535,0.418903,0.043104,0.999953
2024-05-20,71448.195312,3663.855469,7.575030,0.462525,0.043085,0.999903
2024-05-21,70136.531250,3789.312744,7.613662,0.482643,0.042991,1.000039
2024-05-22,69122.335938,3737.217773,7.454471,0.467317,0.045994,0.999861
2024-05-23,67929.562500,3776.927246,7.200774,0.461825,0.043715,1.000082
2024-05-24,68526.101562,3726.934570,7.244291,0.491873,0.043917,1.000080
2024-05-25,69265.945312,3749.236572,7.428138,0.497398,0.044642,0.999914
2024-05-26,68518.093750,3825.897461,7.547234,0.480689,0.043897,0.999953
2024-05-27,69394.554688,3892.006836,7.628291,0.495679,0.045667,1.000033
2024-05-28,68296.218750,3840.256348,7.367073,0.490583,0.045737,0.999998
2024-05-29,67578.093750,3763.196533,7.172422,0.481087,0.043604,1.000048
2024-05-30,68364.992188,3746.849609,6.997860,0.468572,0.042714,0.999991
2024-05-31,67491.414062,3760.026611,6.987147,0.462670,0.043536,1.000090
2024-06-01,67706.937500,3813.198975,7.058612,0.470874,0.042946,1.000031
2024-06-02,67751.601562,3780.895996,6.989040,0.453695,0.043687,0.999909
2024-06-03,68804.781250,3766.389160,7.010249,0.455787,0.045265,0.999964
2024-06-04,70567.765625,3812.515869,7.187405,0.464788,0.046715,1.000116
2024-06-05,71082.820312,3864.260986,7.248728,0.472233,0.046879,1.000032
2024-06-06,70757.164062,3811.605957,7.142014,0.460512,0.045368,0.999824
2024-06-07,69342.585938,3678.629150,6.657767,0.419984,0.039992,1.000093
2024-06-08,69305.773438,3680.949951,6.388424,0.400350,0.037966,1.000016
2024-06-09,69647.992188,3705.903809,6.522763,0.417213,0.038957,0.999952
2024-06-10,69512.281250,3666.717529,6.507447,0.382793,0.036910,0.999935
2024-06-11,67332.031250,3498.330566,6.379897,0.350952,0.034445,1.000082
2024-06-12,68241.187500,3559.617676,6.741717,0.360314,0.035838,0.999974
2024-06-13,66756.398438,3469.281250,6.360072,0.287280,0.033931,0.999984
2024-06-14,66011.093750,3480.271973,6.162761,0.283156,0.033044,0.999926
2024-06-15,66191.000000,3565.549561,6.221013,0.312328,0.032887,1.000082
2024-06-16,66639.046875,3620.563477,6.388068,0.329277,0.033084,0.999970
2024-06-17,66490.296875,3511.378906,6.073915,0.315503,0.029411,1.000059
2024-06-18,65140.746094,3483.681396,5.775651,0.334322,0.027054,1.000029
2024-06-19,64960.296875,3559.347412,5.794212,0.324942,0.028013,1.000100
2024-06-20,64828.656250,3511.086914,5.640769,0.342991,0.028016,1.000048
2024-06-21,64096.199219,3516.075684,5.611062,0.328044,0.027926,1.000034
2024-06-22,64252.578125,3494.813477,5.747870,0.342848,0.028462,1.000002
2024-06-23,63180.796875,3418.611816,5.644892,0.333134,0.027152,0.999948
2024-06-24,60277.414062,3350.256348,5.724685,0.326569,0.028007,1.000052
2024-06-25,61804.640625,3395.029053,5.842495,0.324453,0.028541,1.000017
2024-06-26,60811.277344,3369.477295,5.793277,0.296955,0.027690,0.999823
2024-06-27,61604.800781,3444.800537,6.281444,0.291493,0.028050,0.999807
2024-06-28,60320.136719,3373.635986,6.174601,0.278359,0.026683,1.000037
2024-06-29,60887.378906,3372.967773,6.072340,0.275467,0.026470,0.999816
2024-06-30,62678.292969,3432.889160,6.208573,0.285368,0.027649,0.999933
2024-07-01,62851.980469,3440.341553,6.330221,0.282860,0.026899,0.999945
2024-07-02,62029.015625,3416.354736,6.514821,0.284813,0.027435,0.999880
2024-07-03,60173.921875,3292.916748,6.069333,0.271749,0.025501,0.999904
2024-07-04,56977.703125,3054.521973,5.559064,0.241677,0.022362,0.999926
2024-07-05,56662.375000,2981.598633,5.665741,0.236192,0.021080,1.000008
2024-07-06,58303.539062,3069.377930,6.241476,0.264869,0.022484,0.999936
2024-07-07,55849.109375,2929.387207,5.906263,0.254225,0.020996,0.999902
2024-07-08,56705.097656,3018.731934,5.944755,0.288262,0.021475,0.999923
2024-07-09,58009.226562,3064.032959,6.114080,0.284155,0.021893,0.999972
2024-07-10,57742.496094,3102.218750,6.098881,0.292754,0.021828,0.999939
2024-07-11,57344.914062,3100.330811,5.904893,0.268227,0.020918,0.999994
2024-07-12,57899.464844,3134.158691,6.099208,0.281425,0.021461,0.999997
2024-07-13,59231.953125,3177.198730,6.244008,0.290431,0.021692,1.000115
2024-07-14,60787.792969,3244.079102,6.328078,0.285986,0.022255,0.999944
2024-07-15,64870.152344,3489.552734,6.498557,0.304366,0.024288,1.000065
2024-07-16,65097.148438,3443.513428,6.344223,0.288138,0.024568,1.000141
2024-07-17,64118.792969,3388.752441,6.259861,0.283581,0.025379,1.000085
2024-07-18,63974.066406,3426.258545,6.093573,0.277701,0.023923,0.999939
2024-07-19,66710.156250,3505.734863,6.346135,0.298775,0.025419,0.999996
2024-07-20,67163.648438,3519.295410,6.337130,0.293426,0.026005,1.000052
2024-07-21,68154.523438,3536.605469,6.419742,0.290483,0.026398,1.000025
2024-07-22,67585.250000,3440.419922,6.107129,0.271101,0.024560,1.000028
2024-07-23,65927.671875,3481.995850,5.918870,0.272847,0.023769,0.999952
2024-07-24,65372.132812,3336.339355,5.748385,0.259816,0.023486,0.999866
2024-07-25,65777.226562,3174.427246,5.753999,0.252681,0.022499,1.000014
2024-07-26,67912.062500,3275.951416,5.870022,0.266689,0.023710,1.000179
2024-07-27,67813.335938,3247.607910,5.831084,0.268382,0.023594,1.000055
2024-07-28,68255.867188,3271.464600,5.721426,0.263563,0.022999,0.999906
2024-07-29,66819.914062,3320.539307,5.654067,0.258642,0.023217,0.999964
2024-07-30,66201.015625,3278.667725,5.522172,0.257077,0.022654,1.000002
2024-07-31,64619.250000,3231.295654,5.385330,0.261626,0.021907,1.000036
2024-08-01,65357.500000,3201.564453,5.342949,0.287179,0.021928,1.000004
2024-08-02,61415.066406,2986.013184,5.122200,0.289671,0.019853,0.999884
2024-08-03,60680.093750,2903.385742,5.043666,0.252639,0.018588,1.000057
2024-08-04,58116.976562,2686.398926,4.683842,0.245542,0.017554,0.999971
2024-08-05,53991.457031,2417.206299,4.208275,0.209620,0.015739,1.000017
2024-08-06,56034.316406,2458.723877,4.506932,0.229432,0.017008,1.000157
2024-08-07,55027.460938,2336.589355,4.570663,0.232581,0.016107,1.000052
2024-08-08,61710.136719,2683.352783,4.880883,0.255863,0.017501,0.999926
2024-08-09,60880.113281,2599.598633,4.787671,0.252315,0.016857,1.000172
2024-08-10,60945.812500,2610.022949,4.756072,0.256762,0.016869,0.999959
2024-08-11,58719.484375,2553.252197,4.496322,0.245935,0.015673,0.999844
2024-08-12,59354.515625,2724.431885,4.587266,0.303383,0.016750,0.999921
2024-08-13,60609.566406,2703.671875,4.549483,0.306349,0.016806,0.999898
2024-08-14,58737.269531,2662.914795,4.386328,0.324992,0.016620,0.999981
2024-08-15,57560.097656,2570.087646,4.282611,0.316918,0.016212,1.000093
2024-08-16,58894.105469,2593.186523,4.295183,0.329537,0.015924,0.999963
2024-08-17,59478.972656,2614.546875,4.364744,0.315078,0.017000,1.000002
2024-08-18,58483.964844,2613.357178,4.391077,0.308498,0.017065,1.000477
2024-08-19,59493.453125,2637.306396,4.483818,0.303506,0.017404,1.000167
2024-08-20,59012.792969,2573.106934,4.533686,0.329749,0.018030,0.999958
2024-08-21,61175.191406,2631.395508,4.669815,0.336393,0.018358,1.000018
2024-08-22,60381.914062,2622.951416,4.693691,0.327010,0.018578,0.999981
2024-08-23,64094.355469,2764.447021,4.898672,0.340632,0.021403,1.000000
2024-08-24,64178.992188,2769.389648,4.986936,0.350838,0.021685,0.999947
2024-08-25,64333.542969,2749.157715,4.824508,0.333472,0.021601,1.000037
2024-08-26,62880.660156,2681.340576,4.562509,0.314917,0.020185,0.999919
2024-08-27,59504.132812,2458.726562,4.380867,0.294788,0.018917,1.000027
2024-08-28,59027.625000,2528.415527,4.258795,0.293411,0.018747,0.999919
2024-08-29,59388.179688,2528.792725,4.250733,0.289125,0.018796,0.999963
2024-08-30,59119.476562,2525.822021,4.278486,0.292677,0.020003,0.999972
2024-08-31,58969.898438,2513.393799,4.258484,0.283356,0.019022,0.999972
2024-09-01,57325.488281,2427.902344,4.073628,0.265388,0.017653,0.999993
2024-09-02,59112.480469,2538.187256,4.208609,0.280329,0.018483,0.999933
2024-09-03,57431.023438,2420.603760,4.062910,0.261669,0.017527,0.999998
2024-09-04,57971.539062,2448.977051,4.109952,0.291083,0.018032,1.000015
2024-09-05,56160.488281,2367.737549,4.016058,0.279311,0.017377,1.000042
2024-09-06,53948.753906,2223.876465,3.959471,0.261487,0.017377,1.000056
2024-09-07,54139.687500,2274.107178,4.076633,0.256522,0.018413,0.999968
2024-09-08,54841.566406,2297.292969,4.164106,0.275417,0.018679,0.999912
2024-09-09,57019.535156,2358.482178,4.285942,0.281665,0.018597,0.999912
2024-09-10,57648.710938,2389.581055,4.256246,0.279752,0.018634,0.999907
2024-09-11,57343.171875,2339.841553,4.191652,0.275550,0.017973,0.999956
2024-09-12,58127.011719,2361.781738,4.292721,0.283917,0.018253,1.000013
2024-09-13,60571.300781,2441.607178,4.425521,0.284141,0.018454,1.000171
2024-09-14,60005.121094,2418.595703,4.439150,0.275139,0.018263,0.999892
2024-09-15,59182.835938,2320.897217,4.401869,0.264868,0.017525,1.000050
2024-09-16,58192.507812,2295.283691,4.198472,0.263151,0.017278,0.999942
2024-09-17,60308.539062,2341.707764,4.156425,0.269829,0.018109,0.999847
2024-09-18,61649.679688,2369.729004,4.169035,0.282762,0.018865,0.999810
2024-09-19,62940.457031,2464.752197,4.255255,0.278820,0.019626,0.999945
2024-09-20,63192.976562,2561.072021,4.337358,0.306676,0.020027,1.000015
2024-09-21,63394.839844,2615.857178,4.466026,0.298089,0.020872,1.000151
2024-09-22,63648.710938,2582.862549,4.314035,0.296634,0.020307,1.000020
2024-09-23,63329.800781,2648.546387,4.455470,0.296265,0.020445,1.000045
2024-09-24,64301.968750,2654.354980,4.640799,0.306331,0.021954,0.999927
2024-09-25,63143.144531,2579.388672,4.635497,0.302979,0.021445,0.999988
2024-09-26,65181.019531,2632.199951,4.816284,0.300032,0.023254,1.000095
2024-09-27,65790.664062,2695.900635,4.892055,0.318433,0.024640,0.999931
2024-09-28,65887.648438,2677.539062,4.805896,0.306491,0.024253,0.999967
2024-09-29,65635.304688,2659.346924,4.768428,0.299751,0.024386,0.999899
2024-09-30,63329.500000,2603.062744,4.437086,0.277856,0.022491,0.999945
2024-10-01,60837.007812,2448.921143,4.159007,0.259106,0.020288,0.999958
2024-10-02,60632.785156,2365.231689,4.103808,0.254028,0.019681,0.999969
2024-10-03,60759.402344,2349.791260,4.127107,0.259280,0.019105,1.000054
2024-10-04,62067.476562,2414.793945,4.193617,0.258744,0.019802,1.000089
2024-10-05,62089.949219,2415.631836,4.137217,0.253506,0.019521,0.999985
2024-10-06,62818.953125,2439.957764,4.188561,0.259993,0.020894,0.999939
2024-10-07,62236.660156,2421.796631,4.135060,0.255945,0.021178,1.000115
2024-10-08,62131.968750,2439.840820,4.097924,0.252643,0.020480,0.999928
2024-10-09,60582.101562,2368.283447,4.023732,0.258003,0.019827,0.999840
2024-10-10,60274.500000,2383.857910,4.066134,0.258242,0.019951,1.000005
2024-10-11,62445.089844,2436.513428,4.167765,0.258692,0.020865,0.999879
2024-10-12,63193.023438,2476.523193,4.207736,0.260585,0.021755,0.999925
2024-10-13,62851.375000,2467.677002,4.157304,0.256964,0.021721,0.999800
2024-10-14,66046.125000,2628.899902,4.373050,0.268551,0.023251,0.999768
2024-10-15,67041.109375,2606.021973,4.403149,0.261936,0.022750,0.999909
2024-10-16,67612.718750,2611.102051,4.316715,0.257947,0.022306,0.999845
2024-10-17,67399.835938,2604.273438,4.188974,0.259173,0.021234,0.999865
2024-10-18,68418.789062,2641.552246,4.306359,0.265401,0.022776,0.999920
2024-10-19,68362.734375,2648.656982,4.433904,0.267968,0.023169,0.999976
2024-10-20,69001.703125,2746.364014,4.571723,0.275216,0.024155,0.999907
2024-10-21,67367.851562,2665.712158,4.377029,0.263370,0.023538,0.999909
2024-10-22,67361.406250,2620.197510,4.321436,0.259557,0.024064,0.999850
2024-10-23,66432.195312,2509.098877,4.194596,0.252653,0.022314,0.999988
2024-10-24,68161.054688,2534.498535,4.204680,0.250112,0.023116,1.000002
2024-10-25,66642.414062,2435.934082,3.987554,0.235024,0.020325,0.999823
2024-10-26,67014.695312,2479.603271,4.029810,0.239922,0.020349,0.999829
2024-10-27,67929.296875,2505.940674,4.124961,0.242631,0.020707,0.999957
2024-10-28,69907.757812,2565.348145,4.130047,0.244223,0.020374,0.999855
2024-10-29,72720.492188,2637.957520,4.189741,0.259383,0.021230,0.999934
2024-10-30,72339.539062,2657.372559,4.191606,0.259647,0.020689,0.999832
2024-10-31,70215.187500,2515.799316,3.956449,0.252654,0.019593,1.000012
2024-11-01,69482.468750,2511.885498,3.906809,0.248008,0.019203,0.999848
2024-11-02,69289.273438,2491.068604,3.901506,0.237408,0.018951,0.999974
2024-11-03,68741.117188,2456.425293,3.788589,0.230262,0.017953,0.999906
2024-11-04,67811.507812,2397.026367,3.747167,0.224203,0.017398,1.000182
2024-11-05,69359.562500,2422.650635,3.857814,0.237025,0.018940,1.000037
2024-11-06,75639.078125,2724.169189,4.117689,0.258723,0.021387,0.999977
2024-11-07,75904.859375,2895.585449,4.163137,0.261874,0.021705,0.999976
2024-11-08,76545.476562,2962.296631,4.331413,0.270236,0.022006,0.999654
2024-11-09,76778.867188,3131.144531,4.632639,0.276781,0.023422,0.999918
2024-11-10,80474.187500,3191.331299,5.252133,0.284419,0.025159,0.999994
2024-11-11,88701.484375,3374.812988,5.710699,0.294983,0.027666,0.999778
2024-11-12,87955.812500,3246.257324,5.334293,0.277864,0.027327,1.000061
2024-11-13,90584.164062,3192.595947,5.076558,0.313619,0.026769,1.000043
2024-11-14,87250.429688,3058.948730,4.768951,0.288991,0.024606,0.999929
2024-11-15,91066.007812,3103.040527,5.140809,0.290139,0.026490,0.999828
2024-11-16,90558.476562,3133.273926,5.760856,0.336969,0.030680,0.999738
2024-11-17,89845.851562,3075.661621,5.416034,0.320158,0.028231,1.000044
2024-11-18,90542.640625,3207.856445,6.006414,0.374256,0.031414,0.999969
2024-11-19,92343.789062,3111.384033,5.805377,0.408709,0.029417,1.000034
2024-11-20,94339.492188,3072.187988,5.716892,0.374278,0.027874,0.999899
2024-11-21,98504.726562,3361.053955,5.937807,0.405466,0.028992,0.999947
2024-11-22,98997.664062,3331.600830,6.662623,0.471591,0.029729,1.000025
2024-11-23,97777.281250,3396.223389,8.508301,0.493617,0.035107,0.999955
2024-11-24,98013.820312,3363.659912,8.813535,0.506876,0.039353,0.999812
2024-11-25,93102.296875,3413.543945,8.244422,0.517548,0.036647,0.999985
2024-11-26,91985.320312,3326.517334,8.078128,0.482590,0.036566,1.000092
2024-11-27,95962.531250,3657.249268,8.464703,0.510596,0.037208,0.999970
2024-11-28,95652.468750,3579.811523,8.621153,0.496378,0.039787,1.000031
2024-11-29,97461.523438,3593.494385,9.038750,0.541141,0.039932,0.999869
2024-11-30,96449.054688,3705.705322,8.967268,0.685413,0.044802,1.000058
2024-12-01,97279.789062,3711.165039,9.307755,0.669815,0.044076,0.999992
